arm,tag,seed,step,stable,violations,loss,cost_usd,epsilon,sigma,bond_length_nm,bond_k,angle_deg,angle_k
"GP (tuned), LLM warm-up",gp_llm_warm,0,127,True,,0.927874993914927,0.048903,3.027685,0.41141,0.228871,2401.56558,119.494848,41.905066
"GP (tuned), LLM warm-up",gp_llm_warm,0,128,False,blowup,,0.002663,8.0,0.404573,0.222267,5308.976292,100.982363,26.413817
"GP (tuned), LLM warm-up",gp_llm_warm,0,129,True,,1.1963500718237514,0.049716,2.971768,0.333635,0.247218,3604.002798,157.480872,132.149618
"GP (tuned), LLM warm-up",gp_llm_warm,0,130,True,,1.8685389128800964,0.049145,1.971922,0.351234,0.315463,2198.215454,91.568511,51.752679
"GP (tuned), LLM warm-up",gp_llm_warm,0,131,False,blowup,,0.002603,5.722265,0.397846,0.346353,1757.947102,160.069268,27.496852
"GP (tuned), LLM warm-up",gp_llm_warm,0,132,False,blowup,,0.002694,3.2446,0.29557,0.327828,1732.999188,158.251906,146.290613
"GP (tuned), LLM warm-up",gp_llm_warm,0,133,False,blowup,,0.002656,6.325127,0.336725,0.264576,1894.772502,138.495618,132.228841
"GP (tuned), LLM warm-up",gp_llm_warm,0,134,True,,1.4591394798798323,0.050724,4.449554,0.346541,0.293007,1221.428269,162.655831,46.661269
"GP (tuned), LLM warm-up",gp_llm_warm,0,135,False,min_image,,0.0,8.0,0.384605,0.2,6000.0,175.0,5.0
"GP (tuned), LLM warm-up",gp_llm_warm,0,136,False,blowup,,0.004668,3.980621,0.352084,0.310188,3315.481771,132.122484,57.028859
"GP (tuned), LLM warm-up",gp_llm_warm,0,137,False,blowup,,0.002636,7.442137,0.420079,0.310124,5434.204144,129.191879,56.221467
"GP (tuned), LLM warm-up",gp_llm_warm,0,138,True,,0.366765691951147,0.049545,3.024139,0.336129,0.3072,1787.896176,133.209454,56.936932
"GP (tuned), LLM warm-up",gp_llm_warm,0,139,True,,3.6946826087643614,0.047927,3.596086,0.408773,0.2,1708.611473,108.783382,8.753587
"GP (tuned), LLM warm-up",gp_llm_warm,0,140,False,blowup,,0.002633,2.95418,0.387619,0.324578,1885.234023,159.239803,75.976856
"GP (tuned), LLM warm-up",gp_llm_warm,0,141,True,,0.7131963270985957,0.049398,2.95116,0.323986,0.292059,1875.172609,127.56315,70.343299
"GP (tuned), LLM warm-up",gp_llm_warm,0,142,True,,0.9789856344463789,0.048658,2.554423,0.41177,0.240941,2055.982604,97.969193,49.991418
"GP (tuned), LLM warm-up",gp_llm_warm,0,143,True,,3.4723178086525888,0.048786,3.081676,0.430749,0.310189,1862.789627,127.09044,10.789859
"GP (tuned), LLM warm-up",gp_llm_warm,0,144,False,blowup,,0.002684,2.810758,0.327327,0.309994,1051.56777,148.536609,93.473787
"GP (tuned), LLM warm-up",gp_llm_warm,0,145,False,blowup,,0.003063,8.0,0.335061,0.2,3200.249525,175.0,66.959582
"GP (tuned), LLM warm-up",gp_llm_warm,0,146,False,min_image,,0.0,8.0,0.42032,0.359688,5688.365091,144.445089,29.94206
"GP (tuned), LLM warm-up",gp_llm_warm,0,147,False,min_image,,0.0,1.49032,0.343196,0.340149,5965.46149,175.0,5.0
