arm,seed,step,loss,best_so_far,cumulative_cost,stable
random,13,21,0.49201526343497837,0.34223901919899735,1405.28,True
random,13,22,0.44285473267293973,0.34223901919899735,1489.82,True
random,13,23,0.28486017055570995,0.28486017055570995,1643.71,True
random,13,24,0.25773891107984714,0.25773891107984714,1800.02,True
random,13,25,,0.25773891107984714,1845.56,False
random,13,26,0.2640796528092915,0.25773891107984714,1997.73,True
random,13,27,0.3533298301365365,0.25773891107984714,2159.79,True
random,13,28,0.3186469104141436,0.25773891107984714,2321.16,True
random,13,29,0.24377342051907316,0.24377342051907316,2477.85,True
random,13,30,0.33686374585480977,0.24377342051907316,2647.13,True
random,13,31,0.24588017525683012,0.24377342051907316,2793.6,True
random,13,32,0.4324910642544699,0.24377342051907316,2963.35,True
random,13,33,0.24280328566518858,0.24280328566518858,3088.52,True
random,13,34,0.3136633531896597,0.24280328566518858,3196.24,True
random,13,35,0.4289538197917116,0.24280328566518858,3238.57,True
random,14,1,0.5940527321487625,0.5940527321487625,31.4,True
random,14,2,0.3992243757634412,0.3992243757634412,138.13,True
random,14,3,,0.3992243757634412,165.53,False
random,14,4,0.4947284384407104,0.3992243757634412,268.17,True
random,14,5,0.5254516134719407,0.3992243757634412,325.2,True
random,14,6,,0.3992243757634412,366.25,False
random,14,7,0.8726135157588912,0.3992243757634412,427.58,True
random,14,8,0.47530640290945747,0.3992243757634412,498.04,True
random,14,9,0.5709986471823207,0.3992243757634412,566.48,True
random,14,10,0.355042690915155,0.355042690915155,693.36,True
random,14,11,0.3297942742162997,0.3297942742162997,829.66,True
random,14,12,0.36666163652938605,0.3297942742162997,956.14,True
random,14,13,0.4969459715144147,0.3297942742162997,1064.81,True
random,14,14,0.5321699811463365,0.3297942742162997,1095.49,True
random,14,15,0.3226082258662078,0.3226082258662078,1238.5,True
random,14,16,0.34875409220570325,0.3226082258662078,1429.35,True
random,14,17,0.18971800918921028,0.18971800918921028,1597.45,True
random,14,18,0.18599902192491066,0.18599902192491066,1787.64,True
random,14,19,0.22620994207764963,0.18599902192491066,1996.83,True
random,14,20,,0.18599902192491066,2008.67,False
random,14,21,0.18914636470895035,0.18599902192491066,2187.29,True
random,14,22,0.20060927815489565,0.18599902192491066,2220.08,True
random,14,23,0.1925409349951889,0.18599902192491066,2253.44,True
random,14,24,0.19328721622038814,0.18599902192491066,2438.15,True
random,14,25,,0.18599902192491066,2468.86,False
random,14,26,0.5803096332204852,0.18599902192491066,2545.25,True
random,14,27,,0.18599902192491066,2595.48,False
random,14,28,0.20343294624705366,0.18599902192491066,2783.76,True
random,14,29,0.21853132012715107,0.18599902192491066,2949.76,True
random,14,30,0.45060966896909854,0.18599902192491066,3071.15,True
random,14,31,,0.18599902192491066,3084.93,False
random,14,32,0.7951349260052252,0.18599902192491066,3173.55,True
random,14,33,0.21103119821062005,0.18599902192491066,3206.31,True
random,14,34,0.634862220933579,0.18599902192491066,3256.74,True
random,14,35,0.19838812150589552,0.18599902192491066,3436.13,True
random,15,1,0.6070091762254193,0.6070091762254193,101.07,True
random,15,2,1.0965865724786998,0.6070091762254193,166.11,True
random,15,3,0.8299887470190944,0.6070091762254193,213.74,True
random,15,4,0.566146051244702,0.566146051244702,269.0,True
random,15,5,0.5224387516984353,0.5224387516984353,352.72,True
random,15,6,0.485820666866464,0.485820666866464,411.87,True
random,15,7,0.5850710830246054,0.485820666866464,491.37,True
random,15,8,0.45394515739699737,0.45394515739699737,534.51,True
random,15,9,0.44850504331960805,0.44850504331960805,552.2,True
random,15,10,0.33553390772862973,0.33553390772862973,583.5,True
random,15,11,0.35642201249346395,0.33553390772862973,607.85,True
random,15,12,0.497360314229433,0.33553390772862973,704.89,True
random,15,13,0.44853497882277615,0.33553390772862973,749.94,True
random,15,14,0.4409542129977093,0.33553390772862973,885.82,True
random,15,15,0.5271537257264007,0.33553390772862973,921.93,True
random,15,16,0.7139349470209986,0.33553390772862973,933.99,True
random,15,17,0.2575393724319441,0.2575393724319441,966.6,True
random,15,18,0.4708994453660729,0.2575393724319441,986.61,True
random,15,19,,0.2575393724319441,1015.72,False
random,15,20,0.25845764794490916,0.2575393724319441,1051.91,True
random,15,21,0.4076597058860099,0.2575393724319441,1100.42,True
random,15,22,0.46971999923872887,0.2575393724319441,1190.53,True
random,15,23,0.36003588466519476,0.2575393724319441,1207.59,True
random,15,24,0.28364189889687386,0.2575393724319441,1240.81,True
random,15,25,0.3155355407401989,0.2575393724319441,1368.51,True
random,15,26,0.3379774312057318,0.2575393724319441,1419.85,True
random,15,27,0.24066654255231598,0.24066654255231598,1446.95,True
random,15,28,0.21902263545464806,0.21902263545464806,1473.55,True
random,15,29,0.2472338843714612,0.21902263545464806,1499.67,True
random,15,30,,0.21902263545464806,1503.09,False
random,15,31,0.5957233326669928,0.21902263545464806,1547.34,True
random,15,32,0.4515384127766874,0.21902263545464806,1563.82,True
random,15,33,,0.21902263545464806,1573.21,False
random,15,34,0.256639504130937,0.21902263545464806,1729.34,True
random,15,35,0.6027728587803043,0.21902263545464806,1749.61,True
random,16,1,0.28209409253934414,0.28209409253934414,164.75,True
random,16,2,0.685507133178342,0.28209409253934414,232.8,True
random,16,3,0.621995535255026,0.28209409253934414,274.91,True
random,16,4,0.44588585045636764,0.28209409253934414,383.49,True
random,16,5,0.17688866064588255,0.17688866064588255,542.4,True
random,16,6,0.4991991472030679,0.17688866064588255,633.93,True
random,16,7,0.2743030025598451,0.17688866064588255,751.3,True
random,16,8,0.61079115482703,0.17688866064588255,821.57,True
random,16,9,0.45597377690160507,0.17688866064588255,852.75,True
random,16,10,0.20096028272512603,0.17688866064588255,1020.84,True
random,16,11,0.2891744720409075,0.17688866064588255,1146.43,True
random,16,12,0.48169208569720473,0.17688866064588255,1177.97,True
random,16,13,0.5667385114762469,0.17688866064588255,1337.23,True
random,16,14,0.19570055742798576,0.17688866064588255,1499.94,True
random,16,15,0.3453645776804882,0.17688866064588255,1634.17,True
random,16,16,,0.17688866064588255,1663.29,False
random,16,17,0.1492607631875078,0.1492607631875078,1771.83,True
random,16,18,0.1494111775328965,0.1492607631875078,1836.19,True
random,16,19,0.15017058434900482,0.1492607631875078,1926.01,True
random,16,20,0.4016308486962046,0.1492607631875078,2027.12,True
random,16,21,,0.1492607631875078,2041.93,False
random,16,22,0.34232989233920347,0.1492607631875078,2105.18,True
random,16,23,0.36467801276059986,0.1492607631875078,2216.27,True
random,16,24,0.1719609663733576,0.1492607631875078,2366.97,True
random,16,25,0.14768686200179304,0.14768686200179304,2426.44,True
random,16,26,0.3688085329842191,0.14768686200179304,2468.15,True
random,16,27,0.17154517719187665,0.14768686200179304,2534.71,True
random,16,28,0.6360723936370042,0.14768686200179304,2617.14,True
random,16,29,0.1447199503590042,0.1447199503590042,2681.07,True
random,16,30,0.2835196313715154,0.1447199503590042,2812.24,True
random,16,31,0.16647179512246774,0.1447199503590042,2955.68,True
random,16,32,0.1438404076896216,0.1438404076896216,2997.35,True
random,16,33,,0.1438404076896216,3024.2,False
random,16,34,0.5023984486487314,0.1438404076896216,3194.99,True
random,16,35,0.14671629911372522,0.1438404076896216,3372.87,True
random,17,1,0.7855064984628203,0.7855064984628203,31.15,True
random,17,2,0.4651784495852038,0.4651784495852038,63.96,True
random,17,3,0.5309392129155498,0.4651784495852038,116.02,True
random,17,4,0.3196425907619983,0.3196425907619983,151.81,True
random,17,5,0.3496185023038343,0.3196425907619983,198.67,True
random,17,6,0.5142052758998852,0.3196425907619983,223.67,True
random,17,7,0.41511991755171945,0.3196425907619983,288.24,True
random,17,8,0.6239060959598585,0.3196425907619983,423.15,True
random,17,9,0.29474933581247276,0.29474933581247276,449.3,True
random,17,10,0.2880577356152484,0.2880577356152484,486.1,True
random,17,11,0.7373507022507179,0.2880577356152484,527.01,True
random,17,12,,0.2880577356152484,586.12,False
random,17,13,0.33537494631041675,0.2880577356152484,612.67,True
random,17,14,0.200343584488118,0.200343584488118,642.15,True
random,17,15,0.17669712936000917,0.17669712936000917,673.33,True
random,17,16,0.2241561616384994,0.17669712936000917,707.39,True
random,17,17,0.3105037226660814,0.17669712936000917,747.54,True
random,17,18,0.18262846449936018,0.17669712936000917,779.72,True
random,17,19,0.6173661932947032,0.17669712936000917,848.09,True
random,17,20,0.28240916768658725,0.17669712936000917,879.06,True
random,17,21,0.16880935905900257,0.16880935905900257,908.52,True
random,17,22,0.3215826433657814,0.16880935905900257,946.89,True
random,17,23,0.3801308815829472,0.16880935905900257,983.46,True
random,17,24,,0.16880935905900257,989.98,False
random,17,25,0.20751968009519328,0.16880935905900257,1020.96,True
random,17,26,0.31106260818811643,0.16880935905900257,1073.03,True
random,17,27,0.18263171120436766,0.16880935905900257,1098.06,True
random,17,28,0.1631617177805114,0.1631617177805114,1127.21,True
random,17,29,0.16151700585711404,0.16151700585711404,1155.4,True
random,17,30,0.19200328213420215,0.16151700585711404,1185.58,True
random,17,31,,0.16151700585711404,1193.68,False
random,17,32,0.18860664881746841,0.16151700585711404,1232.11,True
random,17,33,0.32114965010129093,0.16151700585711404,1272.48,True
random,17,34,0.18107343341031787,0.16151700585711404,1300.27,True
random,17,35,0.2701955292596946,0.16151700585711404,1328.76,True
random,18,1,0.7106637597199752,0.7106637597199752,40.12,True
random,18,2,0.7718546067430677,0.7106637597199752,179.79,True
random,18,3,0.42005804858827733,0.42005804858827733,256.21,True
random,18,4,0.38601507078183067,0.38601507078183067,351.16,True
random,18,5,,0.38601507078183067,355.7,False
random,18,6,0.5494750560454055,0.38601507078183067,393.08,True
random,18,7,,0.38601507078183067,397.4,False
random,18,8,0.5383227974327014,0.38601507078183067,457.06,True
random,18,9,0.8551041679009077,0.38601507078183067,498.42,True
random,18,10,0.5383482226991952,0.38601507078183067,560.39,True
random,18,11,,0.38601507078183067,583.94,False
random,18,12,0.5304778584041161,0.38601507078183067,750.67,True
random,18,13,0.6776479753416288,0.38601507078183067,814.12,True
random,18,14,0.707810861008332,0.38601507078183067,846.63,True
random,18,15,0.46740793964354177,0.38601507078183067,919.96,True
random,18,16,0.4474238783703512,0.38601507078183067,979.13,True
random,18,17,0.6122097351235656,0.38601507078183067,1124.12,True
random,18,18,,0.38601507078183067,1149.5,False
random,18,19,0.34098681416850435,0.34098681416850435,1245.57,True
random,18,20,0.6466392288697606,0.34098681416850435,1325.49,True
random,18,21,0.6293220345420044,0.34098681416850435,1386.83,True
random,18,22,0.42851660375680967,0.34098681416850435,1473.73,True
random,18,23,,0.34098681416850435,1477.15,False
random,18,24,0.3127961778723663,0.3127961778723663,1576.69,True
random,18,25,0.2979224836045826,0.2979224836045826,1679.39,True
random,18,26,,0.2979224836045826,1690.95,False
random,18,27,0.23471141351103322,0.23471141351103322,1821.95,True
random,18,28,,0.23471141351103322,1837.43,False
random,18,29,0.21211474674942865,0.21211474674942865,1970.46,True
random,18,30,0.2266824994857101,0.21211474674942865,2047.9,True
random,18,31,0.1662966771103188,0.1662966771103188,2155.8,True
random,18,32,0.22822580614347285,0.1662966771103188,2191.41,True
random,18,33,0.17252300767589254,0.1662966771103188,2380.59,True
random,18,34,0.17468694675682844,0.1662966771103188,2414.11,True
random,18,35,0.21997613679159073,0.1662966771103188,2449.19,True
random,19,1,0.24176259839281689,0.24176259839281689,73.96,True
random,19,2,0.6494325894430546,0.24176259839281689,169.26,True
random,19,3,0.5701090719342526,0.24176259839281689,200.89,True
random,19,4,0.3788039096633425,0.24176259839281689,234.63,True
random,19,5,0.35388058006754,0.24176259839281689,258.68,True
random,19,6,,0.24176259839281689,273.12,False
random,19,7,0.5459595753375858,0.24176259839281689,304.42,True
random,19,8,0.27243879538540217,0.24176259839281689,339.43,True
random,19,9,0.4031827086619457,0.24176259839281689,446.63,True
random,19,10,,0.24176259839281689,455.02,False
random,19,11,0.27190681863371224,0.24176259839281689,486.66,True
random,19,12,0.39515032713063913,0.24176259839281689,511.22,True
random,19,13,0.22841662446946492,0.22841662446946492,545.96,True
random,19,14,0.7705828774393498,0.22841662446946492,556.11,True
random,19,15,0.18304788670007346,0.18304788670007346,580.27,True
random,19,16,0.19123447890173437,0.18304788670007346,606.6,True
random,19,17,0.26671147164011877,0.18304788670007346,630.85,True
random,19,18,,0.18304788670007346,642.48,False
random,19,19,0.15640633619258543,0.15640633619258543,673.08,True
random,19,20,,0.15640633619258543,700.08,False
random,19,21,0.1835569220474966,0.15640633619258543,723.67,True
random,19,22,0.40387010881784513,0.15640633619258543,820.52,True
random,19,23,0.13818203084288172,0.13818203084288172,858.9,True
random,19,24,0.15407706210014638,0.13818203084288172,914.98,True
random,19,25,0.16068042386521036,0.13818203084288172,947.82,True
random,19,26,0.27961550128659574,0.13818203084288172,988.97,True
random,19,27,0.2251364490271293,0.13818203084288172,1036.37,True
random,19,28,0.16441350936823618,0.13818203084288172,1115.27,True
random,19,29,0.16214422045119098,0.13818203084288172,1140.52,True
random,19,30,0.13752129997275384,0.13752129997275384,1201.49,True
random,19,31,,0.13752129997275384,1205.82,False
random,19,32,0.16551444707824037,0.13752129997275384,1228.07,True
random,19,33,0.3119149978962298,0.13752129997275384,1263.73,True
random,19,34,0.20328241739863065,0.13752129997275384,1387.72,True
random,19,35,0.2268611199123561,0.13752129997275384,1408.81,True
llm,0,1,0.23057624931280626,0.23057624931280626,57.59,True
llm,0,2,0.3296783365524841,0.23057624931280626,110.16,True
llm,0,3,0.4420770082523713,0.23057624931280626,179.38,True
llm,0,4,0.5662245058235472,0.23057624931280626,201.31,True
llm,0,5,0.9637835835571603,0.23057624931280626,251.13,True
llm,0,6,0.6062045949501936,0.23057624931280626,307.15,True
llm,0,7,,0.23057624931280626,312.1,False
llm,0,8,0.2179563592323268,0.2179563592323268,383.19,True
llm,0,9,0.6298906498835551,0.2179563592323268,411.71,True
llm,0,10,0.5284090267178416,0.2179563592323268,507.05,True
llm,0,11,,0.2179563592323268,514.3,False
llm,0,12,0.3021876842553016,0.2179563592323268,576.32,True
llm,0,13,0.2161569264955601,0.2161569264955601,644.09,True
llm,0,14,,0.2161569264955601,646.69,False
llm,0,15,0.1924270065729077,0.1924270065729077,711.13,True
llm,0,16,0.20890886570932563,0.1924270065729077,765.8,True
llm,0,17,,0.1924270065729077,793.08,False
llm,0,18,0.2961163333131761,0.1924270065729077,874.06,True
llm,0,19,0.40655140474752627,0.1924270065729077,983.11,True
llm,0,20,0.16268401905683527,0.16268401905683527,1050.69,True
llm,0,21,0.6912672874172344,0.16268401905683527,1103.54,True
llm,0,22,0.17984148953051768,0.16268401905683527,1169.38,True
llm,0,23,0.234036000401551,0.16268401905683527,1276.85,True
llm,0,24,0.2244406455481239,0.16268401905683527,1316.0,True
llm,0,25,0.5302053314475199,0.16268401905683527,1349.85,True
llm,0,26,0.1756764479372782,0.16268401905683527,1414.46,True
llm,0,27,0.20803301309275254,0.16268401905683527,1537.85,True
llm,0,28,0.20850142812934574,0.16268401905683527,1597.34,True
llm,0,29,0.2855731624696024,0.16268401905683527,1698.77,True
llm,0,30,1.0094195001410255,0.16268401905683527,1712.94,True
llm,0,31,0.4555716470036377,0.16268401905683527,1764.64,True
llm,0,32,0.5423359017812682,0.16268401905683527,1782.71,True
llm,0,33,0.22772594219610445,0.16268401905683527,1860.51,True
llm,0,34,0.24899713354340355,0.16268401905683527,1912.13,True
llm,0,35,0.41799098066859036,0.16268401905683527,1975.64,True
llm,1,1,0.22637389745404765,0.22637389745404765,58.97,True
llm,1,2,0.47603911715838937,0.22637389745404765,147.84,True
llm,1,3,0.629645309157167,0.22637389745404765,179.26,True
llm,1,4,0.5548574068167339,0.22637389745404765,249.86,True
llm,1,5,0.49032853068284393,0.22637389745404765,303.67,True
llm,1,6,0.6329757649830854,0.22637389745404765,362.73,True
llm,1,7,0.5583781432368692,0.22637389745404765,406.48,True
llm,1,8,0.4260643317843285,0.22637389745404765,486.86,True
llm,1,9,0.3291846380580287,0.22637389745404765,562.52,True
llm,1,10,0.519738442207335,0.22637389745404765,687.54,True
llm,1,11,0.4152291387068766,0.22637389745404765,709.25,True
llm,1,12,0.27510433845548726,0.22637389745404765,846.86,True
llm,1,13,0.20521225863804599,0.20521225863804599,882.01,True
llm,1,14,0.5641045006783472,0.20521225863804599,938.38,True
llm,1,15,0.48040712221416365,0.20521225863804599,1012.7,True
llm,1,16,0.41789714693102137,0.20521225863804599,1186.5,True
llm,1,17,0.17009982575070562,0.17009982575070562,1221.22,True
llm,1,18,,0.17009982575070562,1230.64,False
llm,1,19,0.21192928170976397,0.17009982575070562,1268.74,True
llm,1,20,0.16278114423481585,0.16278114423481585,1332.24,True
llm,1,21,0.4062004743694314,0.16278114423481585,1417.05,True
llm,1,22,0.223406687146416,0.16278114423481585,1467.11,True
llm,1,23,0.29422641705307057,0.16278114423481585,1502.97,True
llm,1,24,0.16493883639033394,0.16278114423481585,1536.6,True
llm,1,25,0.16380364034193742,0.16278114423481585,1708.29,True
llm,1,26,,0.16278114423481585,1742.47,False
llm,1,27,0.16901733648079376,0.16278114423481585,1831.24,True
llm,1,28,0.42856573367352807,0.16278114423481585,1862.19,True
llm,1,29,0.1714041349382823,0.16278114423481585,1916.59,True
llm,1,30,0.5877940218705094,0.16278114423481585,1989.84,True
llm,1,31,,0.16278114423481585,2002.44,False
llm,1,32,0.16730846577983252,0.16278114423481585,2063.25,True
llm,1,33,0.995382833687219,0.16278114423481585,2106.62,True
llm,1,34,0.8460711557939531,0.16278114423481585,2240.67,True
llm,1,35,0.1826642058272653,0.16278114423481585,2361.49,True
llm,2,1,0.2774288042546229,0.2774288042546229,61.87,True
llm,2,2,0.46220394945103144,0.2774288042546229,117.75,True
llm,2,3,0.5665209606102566,0.2774288042546229,184.74,True
llm,2,4,0.654294106316348,0.2774288042546229,235.93,True
llm,2,5,0.5827346460020886,0.2774288042546229,279.73,True
llm,2,6,0.49698888659147195,0.2774288042546229,319.64,True
llm,2,7,0.3935674594888976,0.2774288042546229,438.45,True
llm,2,8,0.7768584547619971,0.2774288042546229,460.09,True
llm,2,9,1.01018790672927,0.2774288042546229,510.0,True
llm,2,10,0.6624179069690335,0.2774288042546229,558.73,True
llm,2,11,0.34780970607662653,0.2774288042546229,598.92,True
llm,2,12,0.3664306006569777,0.2774288042546229,632.17,True
llm,2,13,0.2344152366340825,0.2344152366340825,695.93,True
llm,2,14,0.3029110187502933,0.2344152366340825,776.71,True
llm,2,15,0.44732343976637795,0.2344152366340825,830.04,True
llm,2,16,0.5162645345715333,0.2344152366340825,847.27,True
llm,2,17,0.7577345196659531,0.2344152366340825,899.61,True
llm,2,18,0.2308664669121803,0.2308664669121803,1037.88,True
llm,2,19,0.22567298563290816,0.22567298563290816,1108.22,True
llm,2,20,0.2935271190213369,0.22567298563290816,1156.83,True
llm,2,21,0.6025324040908269,0.22567298563290816,1214.74,True
llm,2,22,0.6021956107932468,0.22567298563290816,1255.37,True
llm,2,23,0.4740899255883483,0.22567298563290816,1287.44,True
llm,2,24,0.2524599248783751,0.22567298563290816,1361.5,True
llm,2,25,0.44169541974137594,0.22567298563290816,1397.89,True
llm,2,26,0.5196209677812799,0.22567298563290816,1451.52,True
llm,2,27,0.4043360061338162,0.22567298563290816,1512.25,True
llm,2,28,0.2452707246988154,0.22567298563290816,1636.29,True
llm,2,29,0.35389549685470345,0.22567298563290816,1678.58,True
llm,2,30,0.22030902256963236,0.22030902256963236,1718.29,True
llm,2,31,,0.22030902256963236,1728.23,False
llm,2,32,0.20424329243989223,0.20424329243989223,1790.86,True
llm,2,33,0.24298367097351548,0.20424329243989223,1854.83,True
llm,2,34,0.2940775962846214,0.20424329243989223,1970.56,True
llm,2,35,0.23942435059593056,0.20424329243989223,2029.1,True
llm,3,1,0.3141380238210479,0.3141380238210479,75.64,True
llm,3,2,0.5488316687216819,0.3141380238210479,150.27,True
llm,3,3,0.7786679715347369,0.3141380238210479,204.88,True
llm,3,4,0.2908763116496832,0.2908763116496832,312.11,True
llm,3,5,0.4214351905825795,0.2908763116496832,342.34,True
llm,3,6,0.58274982296381,0.2908763116496832,375.49,True
llm,3,7,0.3428915561177534,0.2908763116496832,505.94,True
llm,3,8,0.399977575695054,0.2908763116496832,538.2,True
llm,3,9,0.5729886183407006,0.2908763116496832,672.77,True
llm,3,10,,0.2908763116496832,690.56,False
llm,3,11,,0.2908763116496832,693.02,False
llm,3,12,0.7532725956008677,0.2908763116496832,712.6,True
llm,3,13,0.25926082877343193,0.25926082877343193,804.9,True
llm,3,14,0.3015291447007172,0.25926082877343193,899.28,True
llm,3,15,0.38853957242652754,0.25926082877343193,1043.02,True
llm,3,16,0.7386635131193877,0.25926082877343193,1098.12,True
llm,3,17,0.3302623160428439,0.25926082877343193,1254.49,True
llm,3,18,0.2782933835541435,0.25926082877343193,1353.82,True
llm,3,19,0.34051918548673804,0.25926082877343193,1423.94,True
llm,3,20,,0.25926082877343193,1442.5,False
llm,3,21,0.2342321936579959,0.2342321936579959,1547.39,True
llm,3,22,0.20415648278411366,0.20415648278411366,1650.58,True
llm,3,23,0.23099396689245494,0.20415648278411366,1737.38,True
llm,3,24,,0.20415648278411366,1746.16,False
llm,3,25,0.16880971296667427,0.16880971296667427,1830.87,True
llm,3,26,0.4344393755820488,0.16880971296667427,1879.64,True
llm,3,27,0.6496596734619443,0.16880971296667427,1893.87,True
llm,3,28,0.2498689184895314,0.16880971296667427,1967.82,True
llm,3,29,0.17068624181009975,0.16880971296667427,2002.58,True
llm,3,30,0.1388593872195068,0.1388593872195068,2043.54,True
llm,3,31,0.14104732552064525,0.1388593872195068,2076.97,True
llm,3,32,0.1666278014251935,0.1388593872195068,2112.1,True
llm,3,33,0.651324056496172,0.1388593872195068,2125.82,True
llm,3,34,0.1412895114239067,0.1388593872195068,2158.37,True
llm,3,35,0.16511879222334974,0.1388593872195068,2344.27,True
llm,4,1,0.23220559331081111,0.23220559331081111,53.44,True
llm,4,2,0.5222556605029847,0.23220559331081111,103.25,True
llm,4,3,0.5325867322024623,0.23220559331081111,153.22,True
llm,4,4,0.4145135745621173,0.23220559331081111,219.15,True
llm,4,5,0.5509034077128638,0.23220559331081111,268.18,True
llm,4,6,0.6326042861123136,0.23220559331081111,310.02,True
llm,4,7,0.5920085027549348,0.23220559331081111,376.98,True
llm,4,8,0.7402149314987869,0.23220559331081111,466.58,True
llm,4,9,,0.23220559331081111,476.67,False
llm,4,10,0.4540525846657602,0.23220559331081111,498.86,True
llm,4,11,0.4486576024696301,0.23220559331081111,544.16,True
llm,4,12,0.5810689122316312,0.23220559331081111,574.13,True
llm,4,13,0.5085471866743606,0.23220559331081111,618.69,True
llm,4,14,,0.23220559331081111,623.9,False
llm,4,15,,0.23220559331081111,629.97,False
llm,4,16,0.2981158749242551,0.23220559331081111,703.22,True
llm,4,17,0.4552948484721094,0.23220559331081111,787.88,True
llm,4,18,0.34090779626112766,0.23220559331081111,859.72,True
llm,4,19,0.5698207280492952,0.23220559331081111,906.18,True
llm,4,20,0.3179703174946063,0.23220559331081111,930.85,True
llm,4,21,0.24864845810255412,0.23220559331081111,1072.81,True
llm,4,22,0.2538282202816307,0.23220559331081111,1158.42,True
llm,4,23,0.2910411442227545,0.23220559331081111,1223.17,True
llm,4,24,0.29243523731506277,0.23220559331081111,1304.33,True
llm,4,25,0.2017484983852816,0.2017484983852816,1341.69,True
llm,4,26,0.20425790590916199,0.2017484983852816,1378.0,True
llm,4,27,0.38697103653303627,0.2017484983852816,1492.59,True
llm,4,28,0.2801458669517551,0.2017484983852816,1655.1,True
llm,4,29,0.34137223842825665,0.2017484983852816,1756.79,True
llm,4,30,0.26146303361926443,0.2017484983852816,1875.86,True
llm,4,31,0.20075639963596276,0.20075639963596276,1933.25,True
llm,4,32,0.30451779964788317,0.20075639963596276,2107.84,True
llm,4,33,0.4604235425196776,0.20075639963596276,2176.02,True
llm,4,34,0.2727175678327131,0.20075639963596276,2261.96,True
llm,4,35,0.42311863150078793,0.20075639963596276,2332.48,True
llm,5,1,0.26366915828134546,0.26366915828134546,45.48,True
llm,5,2,0.4825694812750128,0.26366915828134546,122.75,True
llm,5,3,0.6869555840322954,0.26366915828134546,173.46,True
llm,5,4,0.5445512328688167,0.26366915828134546,212.27,True
llm,5,5,0.6053012307918997,0.26366915828134546,291.0,True
llm,5,6,0.5497328782416432,0.26366915828134546,352.65,True
llm,5,7,0.34152021108447644,0.26366915828134546,414.87,True
llm,5,8,0.6500391145848922,0.26366915828134546,436.55,True
llm,5,9,,0.26366915828134546,449.21,False
llm,5,10,0.4033757468116931,0.26366915828134546,473.72,True
llm,5,11,0.28072293477859966,0.26366915828134546,520.74,True
llm,5,12,1.1013827408966148,0.26366915828134546,560.39,True
llm,5,13,0.21527931277948748,0.21527931277948748,596.55,True
llm,5,14,0.20009596017880318,0.20009596017880318,627.96,True
llm,5,15,0.6933713901001072,0.20009596017880318,662.36,True
llm,5,16,0.25703784031641047,0.20009596017880318,689.0,True
llm,5,17,0.21515814786694165,0.20009596017880318,719.75,True
llm,5,18,0.5607706883332237,0.20009596017880318,870.01,True
llm,5,19,0.20021632752766147,0.20009596017880318,1018.83,True
llm,5,20,0.35536295760507586,0.20009596017880318,1053.92,True
llm,5,21,,0.20009596017880318,1064.78,False
llm,5,22,,0.20009596017880318,1076.08,False
llm,5,23,,0.20009596017880318,1122.35,False
llm,5,24,0.4051846077819805,0.20009596017880318,1170.15,True
llm,5,25,0.21173885577327853,0.20009596017880318,1321.15,True
llm,5,26,0.20639038099033938,0.20009596017880318,1347.67,True
llm,5,27,,0.20009596017880318,1391.18,False
llm,5,28,0.24313656648438375,0.20009596017880318,1416.09,True
llm,5,29,0.2129149756548289,0.20009596017880318,1454.42,True
llm,5,30,0.2285807649057184,0.20009596017880318,1491.18,True
llm,5,31,0.2424614624607036,0.20009596017880318,1595.47,True
llm,5,32,0.33730029547277973,0.20009596017880318,1643.44,True
llm,5,33,,0.20009596017880318,1646.36,False
llm,5,34,0.2037594658069964,0.20009596017880318,1672.77,True
llm,5,35,0.2533599917057244,0.20009596017880318,1702.6,True
llm,6,1,0.3208172551095254,0.3208172551095254,55.82,True
llm,6,2,0.31215635677710163,0.31215635677710163,107.53,True
llm,6,3,0.47474523980449174,0.31215635677710163,134.71,True
llm,6,4,0.618781698998189,0.31215635677710163,190.87,True
llm,6,5,0.6968739624783894,0.31215635677710163,261.08,True
llm,6,6,1.0126788129505087,0.31215635677710163,315.31,True
llm,6,7,0.4700575743615911,0.31215635677710163,371.19,True
llm,6,8,0.6229600123000983,0.31215635677710163,383.59,True
llm,6,9,,0.31215635677710163,391.15,False
llm,6,10,0.6412860870563303,0.31215635677710163,418.57,True
llm,6,11,0.16585942582551608,0.16585942582551608,463.92,True
llm,6,12,0.24452315709624117,0.16585942582551608,506.24,True
llm,6,13,0.9455146281528842,0.16585942582551608,522.15,True
llm,6,14,0.23090191054233206,0.16585942582551608,560.35,True
llm,6,15,0.292187122041775,0.16585942582551608,694.61,True
llm,6,16,0.20326990045075485,0.16585942582551608,736.75,True
llm,6,17,,0.16585942582551608,765.1,False
llm,6,18,,0.16585942582551608,768.37,False
llm,6,19,0.43997611843755646,0.16585942582551608,860.23,True
llm,6,20,0.3646848723641001,0.16585942582551608,901.58,True
llm,6,21,0.16197647610040025,0.16197647610040025,946.38,True
llm,6,22,0.19040459181683958,0.16197647610040025,1086.72,True
llm,6,23,0.2468476964054109,0.16197647610040025,1113.22,True
llm,6,24,0.1910590986585827,0.16197647610040025,1137.47,True
llm,6,25,0.17297989938701494,0.16197647610040025,1181.66,True
llm,6,26,0.2208477597424616,0.16197647610040025,1208.17,True
llm,6,27,0.23340788334699383,0.16197647610040025,1347.95,True
llm,6,28,0.16701107620603095,0.16197647610040025,1402.04,True
llm,6,29,0.33224341071474506,0.16197647610040025,1552.37,True
