arm,tag,seed,step,stable,violations,loss,cost_usd,epsilon,sigma,bond_length_nm,bond_k,angle_deg,angle_k
"BO, multi-output + constraints",gp_multi,1,22,False,blowup,,0.004457,2.763199,0.304171,0.397643,1584.281029,155.164465,28.582846
"BO, multi-output + constraints",gp_multi,1,23,True,,0.6693894612344058,0.065254,4.82931,0.296845,0.302975,4809.427181,124.616478,128.713694
"BO, multi-output + constraints",gp_multi,1,24,True,,1.1749319638144058,0.066442,4.889444,0.334297,0.349185,4823.56768,174.333931,73.078696
"BO, multi-output + constraints",gp_multi,1,25,False,blowup,,0.003523,1.707812,0.309221,0.392707,868.91548,138.700539,58.046275
"BO, multi-output + constraints",gp_multi,1,26,True,,0.8569098226471219,0.064247,2.205239,0.311166,0.207448,4676.969083,114.444998,110.5019
"BO, multi-output + constraints",gp_multi,1,27,True,,1.112080673094946,0.07378,3.579448,0.30719,0.351005,4835.741799,170.303748,120.145034
"BO, multi-output + constraints",gp_multi,1,28,True,,0.7151411794760681,0.065237,3.283594,0.323076,0.298569,3716.926369,129.951255,131.229755
"BO, multi-output + constraints",gp_multi,1,29,True,,1.4249115419171792,0.068922,3.077933,0.350001,0.241051,3729.529003,106.534109,134.678092
"BO, multi-output + constraints",gp_multi,1,30,True,,2.5099005419507074,0.076711,1.274433,0.357309,0.317157,3523.202014,128.267575,112.637711
"BO, multi-output + constraints",gp_multi,1,31,True,,1.3069052261629335,0.094837,4.069437,0.282951,0.34233,3013.125646,84.282141,118.451242
"BO, multi-output + constraints",gp_multi,1,32,True,,5.3399662599764355,0.066824,7.211139,0.363529,0.387294,3079.290107,109.398587,147.454959
"BO, multi-output + constraints",gp_multi,1,33,True,,0.6368943032271096,0.066964,1.943969,0.370392,0.200326,4683.631941,124.322904,131.204618
"BO, multi-output + constraints",gp_multi,1,34,False,blowup,,0.017075,6.832497,0.283859,0.20032,1909.568082,129.126713,81.813348
"BO, multi-output + constraints",gp_multi,1,35,False,blowup,,0.033367,6.533122,0.284454,0.200834,2570.344967,129.205154,133.851151
"BO, multi-output + constraints",gp_multi,1,36,True,,1.4398325717360902,0.086064,1.147607,0.295826,0.267749,2261.823476,153.438342,102.988295
"BO, multi-output + constraints",gp_multi,1,37,True,,2.1183784587381136,0.093462,7.438001,0.285418,0.230642,3216.299813,107.778353,73.577407
"BO, multi-output + constraints",gp_multi,1,38,True,,0.37085382191212607,0.068028,2.290101,0.357531,0.250187,2809.497057,145.871991,44.513816
"BO, multi-output + constraints",gp_multi,1,39,True,,0.4811916925412019,0.068357,3.612651,0.31782,0.398924,2540.233235,126.813153,102.104249
"BO, multi-output + constraints",gp_multi,1,40,True,,3.055911726707758,0.064926,7.90486,0.364008,0.227107,5407.187735,130.824627,53.799442
"BO, multi-output + constraints",gp_multi,1,41,True,,6.261112934426989,0.063793,1.303061,0.448449,0.205286,5373.298763,114.044673,112.973886
"BO, multi-output + constraints",gp_multi,1,42,False,blowup,,0.00486,1.632144,0.325199,0.360038,2980.426306,130.131828,92.471762
"BO, multi-output + constraints",gp_multi,1,43,True,,1.3495327756798463,0.069664,2.561555,0.376288,0.209617,1961.916351,131.662577,95.702539
"BO, multi-output + constraints",gp_multi,1,44,True,,0.5171026294865471,0.06788,1.963823,0.390515,0.202923,4252.54461,128.17476,100.053453
"BO, multi-output + constraints",gp_multi,1,45,False,blowup,,0.03499,5.116659,0.396357,0.218125,2136.679511,124.144219,126.077029
