epsilon,timestep_fs,loss,violations
3.26027,36.9635,,blowup
3.26027,37.1233,,blowup
3.26027,37.2831,,blowup
3.26027,37.4429,,blowup
3.26027,37.6027,,blowup
3.26027,37.7626,,blowup
3.26027,37.9224,,blowup
3.26027,38.0822,,blowup
3.26027,38.242,,blowup
3.26027,38.4018,,blowup
3.26027,38.5616,,blowup
3.26027,38.7215,,blowup
3.26027,38.8813,,blowup
3.26027,39.0411,,blowup
3.26027,39.2009,,blowup
3.26027,39.3607,,blowup
3.26027,39.5205,,blowup
3.26027,39.6804,,blowup
3.26027,39.8402,,blowup
3.26027,40.0,,blowup
3.28311,5.0,0.287706,
3.28311,5.1598,0.28379,
3.28311,5.3196,0.280054,
3.28311,5.4795,0.276485,
3.28311,5.6393,0.27307,
3.28311,5.7991,0.269799,
3.28311,5.9589,0.266663,
3.28311,6.1187,0.263653,
3.28311,6.2785,0.26076,
3.28311,6.4384,0.257978,
3.28311,6.5982,0.255301,
3.28311,6.758,0.252722,
3.28311,6.9178,0.250235,
3.28311,7.0776,0.247836,
3.28311,7.2374,0.24552,
3.28311,7.3973,0.243282,
3.28311,7.5571,0.241119,
3.28311,7.7169,0.239027,
3.28311,7.8767,0.237003,
3.28311,8.0365,0.235043,
3.28311,8.1963,0.233145,
3.28311,8.3562,0.231305,
3.28311,8.516,0.229522,
3.28311,8.6758,0.227793,
3.28311,8.8356,0.226115,
3.28311,8.9954,0.224487,
3.28311,9.1553,0.222907,
3.28311,9.3151,0.221373,
3.28311,9.4749,0.219883,
3.28311,9.6347,0.218435,
3.28311,9.7945,0.217029,
3.28311,9.9543,0.215663,
3.28311,10.1142,0.214335,
3.28311,10.274,0.213044,
3.28311,10.4338,0.21179,
3.28311,10.5936,0.210571,
3.28311,10.7534,0.209385,
3.28311,10.9132,0.208234,
3.28311,11.0731,0.207114,
3.28311,11.2329,0.206026,
3.28311,11.3927,0.204968,
3.28311,11.5525,0.20394,
3.28311,11.7123,0.202942,
3.28311,11.8721,0.201972,
3.28311,12.032,0.20103,
3.28311,12.1918,0.200115,
3.28311,12.3516,0.199228,
3.28311,12.5114,0.198366,
3.28311,12.6712,0.197531,
3.28311,12.8311,0.196721,
3.28311,12.9909,0.195936,
3.28311,13.1507,0.195176,
3.28311,13.3105,0.19444,
3.28311,13.4703,0.193727,
3.28311,13.6301,0.193039,
3.28311,13.79,0.192374,
3.28311,13.9498,0.191731,
3.28311,14.1096,0.191112,
3.28311,14.2694,0.190515,
3.28311,14.4292,0.189941,
3.28311,14.589,0.189389,
3.28311,14.7489,0.188858,
3.28311,14.9087,0.18835,
3.28311,15.0685,0.187863,
3.28311,15.2283,0.187398,
3.28311,15.3881,0.186954,
3.28311,15.5479,0.186531,
3.28311,15.7078,0.18613,
3.28311,15.8676,0.185749,
3.28311,16.0274,0.18539,
3.28311,16.1872,0.185052,
3.28311,16.347,0.184735,
3.28311,16.5068,0.184438,
3.28311,16.6667,0.184163,
3.28311,16.8265,0.183909,
3.28311,16.9863,0.183675,
3.28311,17.1461,0.183462,
3.28311,17.3059,0.18327,
3.28311,17.4658,0.183099,
3.28311,17.6256,0.182949,
3.28311,17.7854,0.18282,
3.28311,17.9452,0.182712,
3.28311,18.105,0.182625,
3.28311,18.2648,0.18256,
3.28311,18.4247,0.182515,
3.28311,18.5845,0.182492,
3.28311,18.7443,0.18249,
3.28311,18.9041,0.18251,
3.28311,19.0639,0.182551,
3.28311,19.2237,0.182614,
3.28311,19.3836,0.182699,
3.28311,19.5434,0.182806,
3.28311,19.7032,0.182934,
3.28311,19.863,0.183085,
3.28311,20.0228,0.183258,
3.28311,20.1826,0.183454,
3.28311,20.3425,0.183672,
3.28311,20.5023,0.183913,
3.28311,20.6621,0.184177,
3.28311,20.8219,0.184463,
3.28311,20.9817,0.184773,
3.28311,21.1416,0.185107,
3.28311,21.3014,0.185464,
3.28311,21.4612,0.185844,
3.28311,21.621,0.186249,
3.28311,21.7808,0.186678,
3.28311,21.9406,0.187131,
3.28311,22.1005,0.187608,
3.28311,22.2603,0.188111,
3.28311,22.4201,0.188638,
3.28311,22.5799,0.18919,
3.28311,22.7397,0.189768,
3.28311,22.8995,0.190371,
3.28311,23.0594,0.191,
3.28311,23.2192,0.191655,
3.28311,23.379,0.192336,
3.28311,23.5388,0.193044,
3.28311,23.6986,0.193778,
3.28311,23.8584,0.194539,
3.28311,24.0183,0.195328,
3.28311,24.1781,0.196144,
3.28311,24.3379,0.196987,
3.28311,24.4977,0.197859,
3.28311,24.6575,0.198759,
3.28311,24.8174,0.199687,
3.28311,24.9772,0.200644,
3.28311,25.137,0.20163,
3.28311,25.2968,0.202646,
3.28311,25.4566,0.203691,
3.28311,25.6164,0.204766,
3.28311,25.7763,0.205871,
3.28311,25.9361,0.207006,
3.28311,26.0959,0.208172,
3.28311,26.2557,0.209369,
3.28311,26.4155,0.210597,
3.28311,26.5753,0.211857,
3.28311,26.7352,0.213149,
3.28311,26.895,0.214473,
3.28311,27.0548,0.21583,
3.28311,27.2146,0.217219,
3.28311,27.3744,0.218642,
3.28311,27.5342,0.220098,
3.28311,27.6941,0.221587,
3.28311,27.8539,0.223111,
3.28311,28.0137,0.22467,
3.28311,28.1735,0.226263,
3.28311,28.3333,0.227891,
3.28311,28.4932,0.229554,
3.28311,28.653,0.231253,
3.28311,28.8128,0.232989,
3.28311,28.9726,0.23476,
3.28311,29.1324,0.236569,
3.28311,29.2922,0.238415,
3.28311,29.4521,0.240298,
3.28311,29.6119,0.242219,
3.28311,29.7717,0.244178,
3.28311,29.9315,0.246176,
3.28311,30.0913,0.248212,
3.28311,30.2511,0.250288,
3.28311,30.411,0.252404,
3.28311,30.5708,0.254559,
3.28311,30.7306,0.256755,
3.28311,30.8904,,blowup
3.28311,31.0502,,blowup
3.28311,31.21,,blowup
3.28311,31.3699,,blowup
3.28311,31.5297,,blowup
3.28311,31.6895,,blowup
3.28311,31.8493,,blowup
3.28311,32.0091,,blowup
3.28311,32.1689,,blowup
3.28311,32.3288,,blowup
3.28311,32.4886,,blowup
3.28311,32.6484,,blowup
3.28311,32.8082,,blowup
3.28311,32.968,,blowup
3.28311,33.1279,,blowup
3.28311,33.2877,,blowup
3.28311,33.4475,,blowup
3.28311,33.6073,,blowup
3.28311,33.7671,,blowup
3.28311,33.9269,,blowup
3.28311,34.0868,,blowup
3.28311,34.2466,,blowup
3.28311,34.4064,,blowup
3.28311,34.5662,,blowup
3.28311,34.726,,blowup
3.28311,34.8858,,blowup
3.28311,35.0457,,blowup
3.28311,35.2055,,blowup
3.28311,35.3653,,blowup
3.28311,35.5251,,blowup
3.28311,35.6849,,blowup
3.28311,35.8447,,blowup
3.28311,36.0046,,blowup
3.28311,36.1644,,blowup
3.28311,36.3242,,blowup
3.28311,36.484,,blowup
3.28311,36.6438,,blowup
3.28311,36.8037,,blowup
3.28311,36.9635,,blowup
3.28311,37.1233,,blowup
3.28311,37.2831,,blowup
3.28311,37.4429,,blowup
3.28311,37.6027,,blowup
3.28311,37.7626,,blowup
3.28311,37.9224,,blowup
3.28311,38.0822,,blowup
3.28311,38.242,,blowup
3.28311,38.4018,,blowup
3.28311,38.5616,,blowup
3.28311,38.7215,,blowup
3.28311,38.8813,,blowup
3.28311,39.0411,,blowup
3.28311,39.2009,,blowup
3.28311,39.3607,,blowup
3.28311,39.5205,,blowup
3.28311,39.6804,,blowup
3.28311,39.8402,,blowup
3.28311,40.0,,blowup
3.30594,5.0,0.291907,
3.30594,5.1598,0.287992,
3.30594,5.3196,0.284256,
3.30594,5.4795,0.280687,
3.30594,5.6393,0.277273,
3.30594,5.7991,0.274002,
3.30594,5.9589,0.270866,
3.30594,6.1187,0.267856,
3.30594,6.2785,0.264964,
3.30594,6.4384,0.262182,
3.30594,6.5982,0.259505,
3.30594,6.758,0.256926,
3.30594,6.9178,0.25444,
3.30594,7.0776,0.252041,
3.30594,7.2374,0.249725,
3.30594,7.3973,0.247488,
3.30594,7.5571,0.245326,
3.30594,7.7169,0.243234,
3.30594,7.8767,0.241211,
3.30594,8.0365,0.239252,
3.30594,8.1963,0.237354,
3.30594,8.3562,0.235515,
3.30594,8.516,0.233733,
3.30594,8.6758,0.232004,
3.30594,8.8356,0.230327,
3.30594,8.9954,0.2287,
3.30594,9.1553,0.227121,
3.30594,9.3151,0.225587,
3.30594,9.4749,0.224098,
3.30594,9.6347,0.222652,
3.30594,9.7945,0.221247,
3.30594,9.9543,0.219881,
3.30594,10.1142,0.218555,
3.30594,10.274,0.217265,
3.30594,10.4338,0.216012,
3.30594,10.5936,0.214795,
3.30594,10.7534,0.213611,
3.30594,10.9132,0.21246,
3.30594,11.0731,0.211342,
3.30594,11.2329,0.210256,
3.30594,11.3927,0.2092,
3.30594,11.5525,0.208174,
3.30594,11.7123,0.207177,
3.30594,11.8721,0.206209,
3.30594,12.032,0.20527,
3.30594,12.1918,0.204357,
3.30594,12.3516,0.203472,
3.30594,12.5114,0.202613,
3.30594,12.6712,0.20178,
3.30594,12.8311,0.200972,
3.30594,12.9909,0.20019,
3.30594,13.1507,0.199432,
3.30594,13.3105,0.198699,
3.30594,13.4703,0.197989,
3.30594,13.6301,0.197304,
3.30594,13.79,0.196642,
3.30594,13.9498,0.196003,
3.30594,14.1096,0.195386,
3.30594,14.2694,0.194793,
3.30594,14.4292,0.194222,
3.30594,14.589,0.193674,
3.30594,14.7489,0.193147,
3.30594,14.9087,0.192642,
3.30594,15.0685,0.19216,
3.30594,15.2283,0.191698,
3.30594,15.3881,0.191259,
3.30594,15.5479,0.190841,
3.30594,15.7078,0.190444,
3.30594,15.8676,0.190068,
3.30594,16.0274,0.189714,
3.30594,16.1872,0.189381,
3.30594,16.347,0.189068,
3.30594,16.5068,0.188777,
3.30594,16.6667,0.188508,
3.30594,16.8265,0.188259,
3.30594,16.9863,0.188031,
3.30594,17.1461,0.187824,
3.30594,17.3059,0.187638,
3.30594,17.4658,0.187473,
3.30594,17.6256,0.18733,
3.30594,17.7854,0.187207,
3.30594,17.9452,0.187106,
3.30594,18.105,0.187026,
3.30594,18.2648,0.186968,
3.30594,18.4247,0.186931,
3.30594,18.5845,0.186915,
3.30594,18.7443,0.186921,
3.30594,18.9041,0.186949,
3.30594,19.0639,0.186998,
3.30594,19.2237,0.187069,
3.30594,19.3836,0.187163,
3.30594,19.5434,0.187278,
3.30594,19.7032,0.187416,
3.30594,19.863,0.187576,
3.30594,20.0228,0.187759,
3.30594,20.1826,0.187964,
3.30594,20.3425,0.188192,
3.30594,20.5023,0.188443,
3.30594,20.6621,0.188717,
3.30594,20.8219,0.189015,
3.30594,20.9817,0.189335,
3.30594,21.1416,0.18968,
3.30594,21.3014,0.190048,
3.30594,21.4612,0.190441,
3.30594,21.621,0.190857,
3.30594,21.7808,0.191298,
3.30594,21.9406,0.191764,
3.30594,22.1005,0.192254,
3.30594,22.2603,0.192769,
3.30594,22.4201,0.19331,
3.30594,22.5799,0.193875,
3.30594,22.7397,0.194467,
3.30594,22.8995,0.195084,
3.30594,23.0594,0.195728,
3.30594,23.2192,0.196397,
3.30594,23.379,0.197094,
3.30594,23.5388,0.197817,
3.30594,23.6986,0.198567,
3.30594,23.8584,0.199344,
3.30594,24.0183,0.200149,
3.30594,24.1781,0.200982,
3.30594,24.3379,0.201843,
3.30594,24.4977,0.202732,
3.30594,24.6575,0.203649,
3.30594,24.8174,0.204595,
3.30594,24.9772,0.205571,
3.30594,25.137,0.206576,
3.30594,25.2968,0.20761,
3.30594,25.4566,0.208675,
3.30594,25.6164,0.209769,
3.30594,25.7763,0.210895,
3.30594,25.9361,0.212051,
3.30594,26.0959,0.213238,
3.30594,26.2557,0.214456,
3.30594,26.4155,0.215706,
3.30594,26.5753,0.216988,
3.30594,26.7352,0.218303,
3.30594,26.895,0.21965,
3.30594,27.0548,0.22103,
3.30594,27.2146,0.222443,
3.30594,27.3744,0.22389,
3.30594,27.5342,0.225371,
3.30594,27.6941,0.226885,
3.30594,27.8539,0.228435,
3.30594,28.0137,0.230019,
3.30594,28.1735,0.231638,
3.30594,28.3333,0.233293,
3.30594,28.4932,0.234984,
3.30594,28.653,0.236711,
3.30594,28.8128,0.238475,
3.30594,28.9726,0.240276,
3.30594,29.1324,0.242113,
3.30594,29.2922,0.243989,
3.30594,29.4521,0.245902,
3.30594,29.6119,0.247854,
3.30594,29.7717,0.249844,
3.30594,29.9315,0.251874,
3.30594,30.0913,0.253943,
3.30594,30.2511,0.256051,
3.30594,30.411,0.2582,
3.30594,30.5708,0.260389,
3.30594,30.7306,,blowup
3.30594,30.8904,,blowup
3.30594,31.0502,,blowup
3.30594,31.21,,blowup
3.30594,31.3699,,blowup
3.30594,31.5297,,blowup
3.30594,31.6895,,blowup
3.30594,31.8493,,blowup
3.30594,32.0091,,blowup
3.30594,32.1689,,blowup
3.30594,32.3288,,blowup
3.30594,32.4886,,blowup
3.30594,32.6484,,blowup
3.30594,32.8082,,blowup
3.30594,32.968,,blowup
3.30594,33.1279,,blowup
3.30594,33.2877,,blowup
3.30594,33.4475,,blowup
3.30594,33.6073,,blowup
3.30594,33.7671,,blowup
3.30594,33.9269,,blowup
3.30594,34.0868,,blowup
3.30594,34.2466,,blowup
3.30594,34.4064,,blowup
3.30594,34.5662,,blowup
3.30594,34.726,,blowup
3.30594,34.8858,,blowup
3.30594,35.0457,,blowup
3.30594,35.2055,,blowup
3.30594,35.3653,,blowup
3.30594,35.5251,,blowup
3.30594,35.6849,,blowup
3.30594,35.8447,,blowup
3.30594,36.0046,,blowup
3.30594,36.1644,,blowup
3.30594,36.3242,,blowup
3.30594,36.484,,blowup
3.30594,36.6438,,blowup
3.30594,36.8037,,blowup
3.30594,36.9635,,blowup
3.30594,37.1233,,blowup
3.30594,37.2831,,blowup
3.30594,37.4429,,blowup
3.30594,37.6027,,blowup
3.30594,37.7626,,blowup
3.30594,37.9224,,blowup
3.30594,38.0822,,blowup
3.30594,38.242,,blowup
3.30594,38.4018,,blowup
3.30594,38.5616,,blowup
3.30594,38.7215,,blowup
3.30594,38.8813,,blowup
3.30594,39.0411,,blowup
3.30594,39.2009,,blowup
3.30594,39.3607,,blowup
3.30594,39.5205,,blowup
3.30594,39.6804,,blowup
3.30594,39.8402,,blowup
3.30594,40.0,,blowup
3.32877,5.0,0.29609,
3.32877,5.1598,0.292175,
3.32877,5.3196,0.288439,
3.32877,5.4795,0.28487,
3.32877,5.6393,0.281456,
3.32877,5.7991,0.278185,
3.32877,5.9589,0.275049,
3.32877,6.1187,0.272039,
3.32877,6.2785,0.269148,
3.32877,6.4384,0.266366,
3.32877,6.5982,0.26369,
3.32877,6.758,0.261111,
3.32877,6.9178,0.258625,
3.32877,7.0776,0.256227,
3.32877,7.2374,0.253911,
3.32877,7.3973,0.251675,
3.32877,7.5571,0.249513,
3.32877,7.7169,0.247422,
3.32877,7.8767,0.245399,
3.32877,8.0365,0.24344,
3.32877,8.1963,0.241543,
3.32877,8.3562,0.239705,
3.32877,8.516,0.237924,
3.32877,8.6758,0.236196,
3.32877,8.8356,0.23452,
3.32877,8.9954,0.232893,
3.32877,9.1553,0.231315,
3.32877,9.3151,0.229782,
3.32877,9.4749,0.228294,
3.32877,9.6347,0.226849,
3.32877,9.7945,0.225445,
3.32877,9.9543,0.224081,
3.32877,10.1142,0.222755,
3.32877,10.274,0.221468,
3.32877,10.4338,0.220216,
3.32877,10.5936,0.218999,
3.32877,10.7534,0.217817,
3.32877,10.9132,0.216668,
3.32877,11.0731,0.215552,
3.32877,11.2329,0.214467,
3.32877,11.3927,0.213413,
3.32877,11.5525,0.212389,
3.32877,11.7123,0.211394,
3.32877,11.8721,0.210428,
3.32877,12.032,0.20949,
3.32877,12.1918,0.20858,
3.32877,12.3516,0.207697,
3.32877,12.5114,0.20684,
3.32877,12.6712,0.206009,
3.32877,12.8311,0.205204,
3.32877,12.9909,0.204424,
3.32877,13.1507,0.203669,
3.32877,13.3105,0.202939,
3.32877,13.4703,0.202232,
3.32877,13.6301,0.20155,
3.32877,13.79,0.200891,
3.32877,13.9498,0.200255,
3.32877,14.1096,0.199642,
3.32877,14.2694,0.199052,
3.32877,14.4292,0.198485,
3.32877,14.589,0.19794,
3.32877,14.7489,0.197417,
3.32877,14.9087,0.196916,
3.32877,15.0685,0.196437,
3.32877,15.2283,0.19598,
3.32877,15.3881,0.195545,
3.32877,15.5479,0.195131,
3.32877,15.7078,0.194739,
3.32877,15.8676,0.194368,
3.32877,16.0274,0.194019,
3.32877,16.1872,0.193691,
3.32877,16.347,0.193384,
3.32877,16.5068,0.193098,
3.32877,16.6667,0.192834,
3.32877,16.8265,0.19259,
3.32877,16.9863,0.192368,
3.32877,17.1461,0.192167,
3.32877,17.3059,0.191988,
3.32877,17.4658,0.191829,
3.32877,17.6256,0.191692,
3.32877,17.7854,0.191577,
3.32877,17.9452,0.191482,
3.32877,18.105,0.191409,
3.32877,18.2648,0.191358,
3.32877,18.4247,0.191328,
3.32877,18.5845,0.19132,
3.32877,18.7443,0.191334,
3.32877,18.9041,0.19137,
3.32877,19.0639,0.191427,
3.32877,19.2237,0.191507,
3.32877,19.3836,0.191609,
3.32877,19.5434,0.191733,
3.32877,19.7032,0.19188,
3.32877,19.863,0.19205,
3.32877,20.0228,0.192242,
3.32877,20.1826,0.192457,
3.32877,20.3425,0.192695,
3.32877,20.5023,0.192956,
3.32877,20.6621,0.193241,
3.32877,20.8219,0.193549,
3.32877,20.9817,0.193881,
3.32877,21.1416,0.194236,
3.32877,21.3014,0.194616,
3.32877,21.4612,0.19502,
3.32877,21.621,0.195449,
3.32877,21.7808,0.195902,
3.32877,21.9406,0.19638,
3.32877,22.1005,0.196883,
3.32877,22.2603,0.197412,
3.32877,22.4201,0.197965,
3.32877,22.5799,0.198545,
3.32877,22.7397,0.19915,
3.32877,22.8995,0.199782,
3.32877,23.0594,0.20044,
3.32877,23.2192,0.201125,
3.32877,23.379,0.201836,
3.32877,23.5388,0.202575,
3.32877,23.6986,0.203341,
3.32877,23.8584,0.204134,
3.32877,24.0183,0.204955,
3.32877,24.1781,0.205805,
3.32877,24.3379,0.206683,
3.32877,24.4977,0.207589,
3.32877,24.6575,0.208525,
3.32877,24.8174,0.209489,
3.32877,24.9772,0.210483,
3.32877,25.137,0.211507,
3.32877,25.2968,0.212561,
3.32877,25.4566,0.213645,
3.32877,25.6164,0.21476,
3.32877,25.7763,0.215905,
3.32877,25.9361,0.217082,
3.32877,26.0959,0.21829,
3.32877,26.2557,0.21953,
3.32877,26.4155,0.220802,
3.32877,26.5753,0.222107,
3.32877,26.7352,0.223444,
3.32877,26.895,0.224814,
3.32877,27.0548,0.226218,
3.32877,27.2146,0.227655,
3.32877,27.3744,0.229126,
3.32877,27.5342,0.230631,
3.32877,27.6941,0.232172,
3.32877,27.8539,0.233747,
3.32877,28.0137,0.235357,
3.32877,28.1735,0.237003,
3.32877,28.3333,0.238685,
3.32877,28.4932,0.240404,
3.32877,28.653,0.242159,
3.32877,28.8128,0.243951,
3.32877,28.9726,0.24578,
3.32877,29.1324,0.247648,
3.32877,29.2922,0.249553,
3.32877,29.4521,0.251497,
3.32877,29.6119,0.253479,
3.32877,29.7717,0.255501,
3.32877,29.9315,0.257563,
3.32877,30.0913,0.259664,
3.32877,30.2511,0.261806,
3.32877,30.411,0.263988,
3.32877,30.5708,,blowup
3.32877,30.7306,,blowup
3.32877,30.8904,,blowup
3.32877,31.0502,,blowup
3.32877,31.21,,blowup
3.32877,31.3699,,blowup
3.32877,31.5297,,blowup
3.32877,31.6895,,blowup
3.32877,31.8493,,blowup
3.32877,32.0091,,blowup
3.32877,32.1689,,blowup
3.32877,32.3288,,blowup
3.32877,32.4886,,blowup
3.32877,32.6484,,blowup
3.32877,32.8082,,blowup
3.32877,32.968,,blowup
3.32877,33.1279,,blowup
3.32877,33.2877,,blowup
3.32877,33.4475,,blowup
3.32877,33.6073,,blowup
3.32877,33.7671,,blowup
3.32877,33.9269,,blowup
3.32877,34.0868,,blowup
3.32877,34.2466,,blowup
3.32877,34.4064,,blowup
3.32877,34.5662,,blowup
3.32877,34.726,,blowup
3.32877,34.8858,,blowup
3.32877,35.0457,,blowup
3.32877,35.2055,,blowup
3.32877,35.3653,,blowup
3.32877,35.5251,,blowup
3.32877,35.6849,,blowup
3.32877,35.8447,,blowup
3.32877,36.0046,,blowup
3.32877,36.1644,,blowup
3.32877,36.3242,,blowup
3.32877,36.484,,blowup
3.32877,36.6438,,blowup
3.32877,36.8037,,blowup
3.32877,36.9635,,blowup
3.32877,37.1233,,blowup
3.32877,37.2831,,blowup
3.32877,37.4429,,blowup
3.32877,37.6027,,blowup
3.32877,37.7626,,blowup
3.32877,37.9224,,blowup
3.32877,38.0822,,blowup
3.32877,38.242,,blowup
3.32877,38.4018,,blowup
3.32877,38.5616,,blowup
3.32877,38.7215,,blowup
3.32877,38.8813,,blowup
3.32877,39.0411,,blowup
3.32877,39.2009,,blowup
3.32877,39.3607,,blowup
3.32877,39.5205,,blowup
3.32877,39.6804,,blowup
3.32877,39.8402,,blowup
3.32877,40.0,,blowup
3.3516,5.0,0.300253,
3.3516,5.1598,0.296338,
3.3516,5.3196,0.292602,
3.3516,5.4795,0.289034,
3.3516,5.6393,0.285619,
3.3516,5.7991,0.282349,
3.3516,5.9589,0.279214,
3.3516,6.1187,0.276204,
3.3516,6.2785,0.273312,
3.3516,6.4384,0.270532,
3.3516,6.5982,0.267855,
3.3516,6.758,0.265277,
3.3516,6.9178,0.262791,
3.3516,7.0776,0.260393,
3.3516,7.2374,0.258079,
3.3516,7.3973,0.255842,
3.3516,7.5571,0.253681,
3.3516,7.7169,0.251591,
3.3516,7.8767,0.249568,
3.3516,8.0365,0.24761,
3.3516,8.1963,0.245714,
3.3516,8.3562,0.243876,
3.3516,8.516,0.242095,
3.3516,8.6758,0.240368,
3.3516,8.8356,0.238693,
3.3516,8.9954,0.237068,
3.3516,9.1553,0.23549,
3.3516,9.3151,0.233959,
3.3516,9.4749,0.232471,
3.3516,9.6347,0.231027,
3.3516,9.7945,0.229624,
3.3516,9.9543,0.228261,
3.3516,10.1142,0.226937,
3.3516,10.274,0.22565,
3.3516,10.4338,0.2244,
3.3516,10.5936,0.223185,
3.3516,10.7534,0.222004,
3.3516,10.9132,0.220857,
3.3516,11.0731,0.219742,
3.3516,11.2329,0.218659,
3.3516,11.3927,0.217606,
3.3516,11.5525,0.216584,
3.3516,11.7123,0.215591,
3.3516,11.8721,0.214627,
3.3516,12.032,0.213692,
3.3516,12.1918,0.212783,
3.3516,12.3516,0.211902,
3.3516,12.5114,0.211048,
3.3516,12.6712,0.21022,
3.3516,12.8311,0.209417,
3.3516,12.9909,0.20864,
3.3516,13.1507,0.207888,
3.3516,13.3105,0.20716,
3.3516,13.4703,0.206456,
3.3516,13.6301,0.205777,
3.3516,13.79,0.205121,
3.3516,13.9498,0.204488,
3.3516,14.1096,0.203879,
3.3516,14.2694,0.203292,
3.3516,14.4292,0.202729,
3.3516,14.589,0.202187,
3.3516,14.7489,0.201668,
3.3516,14.9087,0.201172,
3.3516,15.0685,0.200697,
3.3516,15.2283,0.200244,
3.3516,15.3881,0.199813,
3.3516,15.5479,0.199404,
3.3516,15.7078,0.199016,
3.3516,15.8676,0.19865,
3.3516,16.0274,0.198306,
3.3516,16.1872,0.197982,
3.3516,16.347,0.197681,
3.3516,16.5068,0.1974,
3.3516,16.6667,0.197141,
3.3516,16.8265,0.196904,
3.3516,16.9863,0.196688,
3.3516,17.1461,0.196493,
3.3516,17.3059,0.196319,
3.3516,17.4658,0.196167,
3.3516,17.6256,0.196037,
3.3516,17.7854,0.195928,
3.3516,17.9452,0.19584,
3.3516,18.105,0.195775,
3.3516,18.2648,0.19573,
3.3516,18.4247,0.195708,
3.3516,18.5845,0.195708,
3.3516,18.7443,0.19573,
3.3516,18.9041,0.195773,
3.3516,19.0639,0.195839,
3.3516,19.2237,0.195927,
3.3516,19.3836,0.196038,
3.3516,19.5434,0.196171,
3.3516,19.7032,0.196327,
3.3516,19.863,0.196506,
3.3516,20.0228,0.196708,
3.3516,20.1826,0.196932,
3.3516,20.3425,0.197181,
3.3516,20.5023,0.197452,
3.3516,20.6621,0.197747,
3.3516,20.8219,0.198066,
3.3516,20.9817,0.198409,
3.3516,21.1416,0.198776,
3.3516,21.3014,0.199168,
3.3516,21.4612,0.199584,
3.3516,21.621,0.200024,
3.3516,21.7808,0.20049,
3.3516,21.9406,0.20098,
3.3516,22.1005,0.201496,
3.3516,22.2603,0.202038,
3.3516,22.4201,0.202605,
3.3516,22.5799,0.203199,
3.3516,22.7397,0.203818,
3.3516,22.8995,0.204464,
3.3516,23.0594,0.205137,
3.3516,23.2192,0.205836,
3.3516,23.379,0.206563,
3.3516,23.5388,0.207317,
3.3516,23.6986,0.208099,
3.3516,23.8584,0.208909,
3.3516,24.0183,0.209747,
3.3516,24.1781,0.210613,
3.3516,24.3379,0.211508,
3.3516,24.4977,0.212432,
3.3516,24.6575,0.213386,
3.3516,24.8174,0.214369,
3.3516,24.9772,0.215381,
3.3516,25.137,0.216424,
3.3516,25.2968,0.217497,
3.3516,25.4566,0.218601,
3.3516,25.6164,0.219736,
3.3516,25.7763,0.220902,
3.3516,25.9361,0.2221,
3.3516,26.0959,0.223329,
3.3516,26.2557,0.224591,
3.3516,26.4155,0.225885,
3.3516,26.5753,0.227212,
3.3516,26.7352,0.228572,
3.3516,26.895,0.229966,
3.3516,27.0548,0.231393,
3.3516,27.2146,0.232854,
3.3516,27.3744,0.23435,
3.3516,27.5342,0.235881,
3.3516,27.6941,0.237446,
3.3516,27.8539,0.239047,
3.3516,28.0137,0.240684,
3.3516,28.1735,0.242357,
3.3516,28.3333,0.244066,
3.3516,28.4932,0.245812,
3.3516,28.653,0.247596,
3.3516,28.8128,0.249416,
3.3516,28.9726,0.251275,
3.3516,29.1324,0.253172,
3.3516,29.2922,0.255108,
3.3516,29.4521,0.257082,
3.3516,29.6119,0.259096,
3.3516,29.7717,0.261149,
3.3516,29.9315,0.263243,
3.3516,30.0913,0.265377,
3.3516,30.2511,0.267552,
3.3516,30.411,0.269768,
3.3516,30.5708,,blowup
3.3516,30.7306,,blowup
3.3516,30.8904,,blowup
3.3516,31.0502,,blowup
3.3516,31.21,,blowup
3.3516,31.3699,,blowup
3.3516,31.5297,,blowup
3.3516,31.6895,,blowup
3.3516,31.8493,,blowup
3.3516,32.0091,,blowup
3.3516,32.1689,,blowup
3.3516,32.3288,,blowup
3.3516,32.4886,,blowup
3.3516,32.6484,,blowup
3.3516,32.8082,,blowup
3.3516,32.968,,blowup
3.3516,33.1279,,blowup
3.3516,33.2877,,blowup
3.3516,33.4475,,blowup
3.3516,33.6073,,blowup
3.3516,33.7671,,blowup
3.3516,33.9269,,blowup
3.3516,34.0868,,blowup
3.3516,34.2466,,blowup
3.3516,34.4064,,blowup
3.3516,34.5662,,blowup
3.3516,34.726,,blowup
3.3516,34.8858,,blowup
3.3516,35.0457,,blowup
3.3516,35.2055,,blowup
3.3516,35.3653,,blowup
3.3516,35.5251,,blowup
3.3516,35.6849,,blowup
3.3516,35.8447,,blowup
3.3516,36.0046,,blowup
3.3516,36.1644,,blowup
3.3516,36.3242,,blowup
3.3516,36.484,,blowup
3.3516,36.6438,,blowup
3.3516,36.8037,,blowup
3.3516,36.9635,,blowup
3.3516,37.1233,,blowup
3.3516,37.2831,,blowup
3.3516,37.4429,,blowup
3.3516,37.6027,,blowup
3.3516,37.7626,,blowup
3.3516,37.9224,,blowup
3.3516,38.0822,,blowup
3.3516,38.242,,blowup
3.3516,38.4018,,blowup
3.3516,38.5616,,blowup
3.3516,38.7215,,blowup
3.3516,38.8813,,blowup
3.3516,39.0411,,blowup
3.3516,39.2009,,blowup
