arm,seed,step,loss,best_so_far,cumulative_cost,stable,violations
Random,17,11,0.5488798769590458,0.25035709954756785,591.24,True,
Random,17,12,,0.25035709954756785,617.22,False,blowup
Random,17,13,0.53577381425597,0.25035709954756785,638.1,True,
Random,17,14,0.7452940548469299,0.25035709954756785,686.78,True,
Random,17,15,,0.25035709954756785,695.29,False,blowup
Random,17,16,0.4011582639135779,0.25035709954756785,741.1,True,
Random,17,17,,0.25035709954756785,762.88,False,blowup
Random,17,18,1.1747919482639975,0.25035709954756785,817.34,True,
Random,17,19,0.42914206430462093,0.25035709954756785,899.27,True,
Random,17,20,0.5190164558933749,0.25035709954756785,936.27,True,
Random,17,21,0.43657440549375975,0.25035709954756785,1000.89,True,
Random,17,22,,0.25035709954756785,1009.95,False,blowup
Random,17,23,,0.25035709954756785,1027.42,False,blowup
Random,17,24,,0.25035709954756785,1055.04,False,blowup
Random,17,25,0.42923819896837534,0.25035709954756785,1133.37,True,
Random,17,26,0.3372390807545852,0.25035709954756785,1266.34,True,
Random,17,27,0.23914490917911732,0.23914490917911732,1324.89,True,
Random,17,28,0.6120386466329435,0.23914490917911732,1394.26,True,
Random,17,29,0.4795255445366511,0.23914490917911732,1513.39,True,
Random,17,30,0.7602191355006999,0.23914490917911732,1628.35,True,
Random,17,31,,0.23914490917911732,1660.9,False,blowup
Random,17,32,0.3460736093262079,0.23914490917911732,1775.05,True,
Random,17,33,0.3309127968364065,0.23914490917911732,1913.97,True,
Random,17,34,,0.23914490917911732,1955.9,False,blowup
Random,17,35,,0.23914490917911732,1976.09,False,blowup
Random,18,1,0.6940324132702784,0.6940324132702784,51.82,True,
Random,18,2,0.2596047738638078,0.2596047738638078,95.85,True,
Random,18,3,,0.2596047738638078,111.44,False,blowup
Random,18,4,0.6166363575042331,0.2596047738638078,223.85,True,
Random,18,5,0.6796791699933319,0.2596047738638078,254.72,True,
Random,18,6,,0.2596047738638078,274.68,False,blowup
Random,18,7,0.32564883980155146,0.2596047738638078,344.93,True,
Random,18,8,0.30279301330276637,0.2596047738638078,403.19,True,
Random,18,9,0.45979771636016203,0.2596047738638078,480.71,True,
Random,18,10,0.24280023286693747,0.24280023286693747,584.96,True,
Random,18,11,0.35039497283871324,0.24280023286693747,691.39,True,
Random,18,12,0.42702180145285656,0.24280023286693747,745.28,True,
Random,18,13,0.415343217305885,0.24280023286693747,824.35,True,
Random,18,14,0.5822970943847968,0.24280023286693747,919.89,True,
Random,18,15,0.7731759749680718,0.24280023286693747,1002.49,True,
Random,18,16,0.527527721998317,0.24280023286693747,1101.88,True,
Random,18,17,0.5247684327380773,0.24280023286693747,1141.23,True,
Random,18,18,0.6983971540365981,0.24280023286693747,1175.01,True,
Random,18,19,0.7558468918435562,0.24280023286693747,1224.13,True,
Random,18,20,0.36302757025098203,0.24280023286693747,1332.5,True,
Random,18,21,0.25060099286976484,0.24280023286693747,1397.76,True,
Random,18,22,0.6253955103512416,0.24280023286693747,1463.79,True,
Random,18,23,0.6599080439972463,0.24280023286693747,1549.81,True,
Random,18,24,,0.24280023286693747,1555.22,False,blowup
Random,18,25,0.6311764558359264,0.24280023286693747,1685.98,True,
Random,18,26,0.5625552821903531,0.24280023286693747,1735.76,True,
Random,18,27,0.510672623699941,0.24280023286693747,1784.09,True,
Random,18,28,0.3674767441785313,0.24280023286693747,1809.1,True,
Random,18,29,0.6646473137952511,0.24280023286693747,1840.83,True,
Random,18,30,0.4059801010183061,0.24280023286693747,1934.39,True,
Random,18,31,0.921115894040051,0.24280023286693747,2004.34,True,
Random,18,32,0.5542115620105252,0.24280023286693747,2120.65,True,
Random,18,33,0.5550440648658911,0.24280023286693747,2139.25,True,
Random,18,34,0.36774865112098404,0.24280023286693747,2255.68,True,
Random,18,35,0.4735144664408418,0.24280023286693747,2273.04,True,
Random,19,1,0.37938286661014653,0.37938286661014653,29.8,True,
Random,19,2,0.5857022548504818,0.37938286661014653,74.43,True,
Random,19,3,0.26149700249592134,0.26149700249592134,122.72,True,
Random,19,4,0.37612227165340767,0.26149700249592134,204.39,True,
Random,19,5,0.4515130524695498,0.26149700249592134,221.73,True,
Random,19,6,0.4167933031830337,0.26149700249592134,247.73,True,
Random,19,7,,0.26149700249592134,250.78,False,blowup
Random,19,8,0.35250429525893195,0.26149700249592134,269.94,True,
Random,19,9,0.3097876782982994,0.26149700249592134,338.01,True,
Random,19,10,,0.26149700249592134,339.91,False,blowup
Random,19,11,,0.26149700249592134,346.05,False,blowup
Random,19,12,0.3608055892374132,0.26149700249592134,385.09,True,
Random,19,13,0.5430900877652626,0.26149700249592134,530.23,True,
Random,19,14,0.4734561503084933,0.26149700249592134,564.52,True,
Random,19,15,0.19679678567615044,0.19679678567615044,610.63,True,
Random,19,16,0.34387413450325527,0.19679678567615044,726.65,True,
Random,19,17,,0.19679678567615044,731.62,False,blowup
Random,19,18,0.4025300278034885,0.19679678567615044,843.86,True,
Random,19,19,0.4654246255476323,0.19679678567615044,952.85,True,
Random,19,20,0.4066179253957838,0.19679678567615044,973.09,True,
Random,19,21,0.557351816680072,0.19679678567615044,1062.14,True,
Random,19,22,0.42234094381348797,0.19679678567615044,1102.72,True,
Random,19,23,0.3196474665320067,0.19679678567615044,1143.4,True,
Random,19,24,0.3769090743556313,0.19679678567615044,1172.67,True,
Random,19,25,0.33442750862366183,0.19679678567615044,1217.43,True,
Random,19,26,0.8901622329643444,0.19679678567615044,1271.27,True,
Random,19,27,0.5022589941508863,0.19679678567615044,1351.61,True,
Random,19,28,0.31872291053334484,0.19679678567615044,1456.17,True,
Random,19,29,0.48705696764159834,0.19679678567615044,1482.78,True,
Random,19,30,0.6053019666006627,0.19679678567615044,1569.48,True,
Random,19,31,0.5475916337103149,0.19679678567615044,1612.45,True,
Random,19,32,,0.19679678567615044,1620.12,False,blowup
Random,19,33,0.5625774407564204,0.19679678567615044,1726.88,True,
Random,19,34,0.23707222701705602,0.19679678567615044,1773.3,True,
Random,19,35,,0.19679678567615044,1778.99,False,blowup
